"driverId","raceId","año","circuitId","fecha","hora","pos_en_carrera","acumulado_victorias","fecha_nac","referencia","nacionalidad","tiempo_total","tiempo_medio","num_vuelta_rapida","tiempo_mas_rapido","tiempo_medio_box","tiempo_total_box","num_veces_box","puntos_carrera","vel_vuelta_rapida","q1_ms","q2_ms","q3_ms","temperatura","precip","humedad","temp_ap","presion","lluvia","nieve","cloud_cover","cloud_cover_low","viento"
"1","867","2012","12","2012-06-24","1","3","1","1985-01-07","hamilton","British","6050272","110004.945454545","43","104007","25218","50436","2","0","187.568","99169","98616","98410","30.1","0","42","31.8","1020.2","0","0","0","0","14.1"
"1","868","2012","9","2012-07-08","1","4","1","1985-01-07","hamilton","British","5147751","98995.2115384615","28","95490","24750.5","49501","2","4","220.515","107433","114897","113543","15.4","0.2","92","15.1","1005.9","0.2","0","100","87","11.2"
"1","869","2012","10","2012-07-22","1","5","1","1985-01-07","hamilton","British","4693554","83813.4642857143","34","80091","19162.3333333333","57487","3","0","205.596","76221","97365","104186","18.6","0","49","17","1027.2","0","0","52","34","9.2"
"1","870","2012","11","2012-07-29","1","4","2","1985-01-07","hamilton","British","6065503","87905.8405797101","65","85677","19747.5","39495","2","25","184.082","81794","81060","80953","30.5","0","45","32.7","1009.3","0","0","2","0","10"
"1","872","2012","14","2012-09-09","1","2","3","1985-01-07","hamilton","British","4781221","90211.7169811321","52","88427","20736","20736","1","25","235.841","84211","84394","84010","26","0","49","27.7","1017.7","0","0","5","1","5.2"
"1","873","2012","15","2012-09-23","1","4","3","1985-01-07","hamilton","British","2591879","117812.681818182","14","115541","29124","29124","1","0","158.063","108285","106665","106362","27.3","0.3","83","32.7","1008.6","0.3","0","34","3","4.9"
"1","874","2012","22","2012-10-07","1","4","3","1985-01-07","hamilton","British","5382732","101560.981132075","45","97760","20471","40942","2","10","213.842","93061","92121","92327","24.2","0","54","23.4","1014","0","0","16","7","16.1"
"1","875","2012","35","2012-10-14","1","4","3","1985-01-07","hamilton","British","5868343","106697.145454545","49","102721","19954","59862","3","1","196.785","99180","98000","97469","21.9","0","63","22","1017.8","0","0","0","0","14"
"1","876","2012","68","2012-10-28","1","5","3","1985-01-07","hamilton","British","5484653","91410.8833333333","58","88944","20852","20852","1","12","207.433","86516","85816","85544","27.8","0","40","28.8","1014.7","0","0","0","0","7"
"1","878","2012","69","2012-11-18","1","4","4","1985-01-07","hamilton","British","5755269","102772.660714286","55","99709","20814","20814","1","25","199.047","97058","96795","95766","19.9","0","45","17.6","1024.5","0","0","2","1","12.9"
"1","879","2012","18","2012-11-25","1","4","4","1985-01-07","hamilton","British","4712363","87265.9814814815","38","78069","23008","46016","2","0","198.701","75075","73398","72458","21.7","0.9","78","23","1016","0.9","0","100","100","13.7"
"1","880","2013","1","2013-03-17","1","5","0","1985-01-07","hamilton","British","5448786","93944.5862068966","45","89759","21982.6666666667","65948","3","10","212.689","105456","96625","88087","15.8","0","47","11.1","1024.1","0","0","100","96","23.3"
"1","881","2013","2","2013-03-24","1","4","0","1985-01-07","hamilton","British","5948862","106229.678571429","32","101001","22304.5","89218","4","15","197.57","97513","96517","111699","29.1","1.2","74","35.5","1007.8","1.2","0","62","29","8.7"
"1","882","2013","17","2013-04-14","1","4","0","1985-01-07","hamilton","British","5799267","103558.339285714","50","99981","20187.6666666667","60563","3","15","196.273","95793","95078","94484","25.7","0","41","25","1009.6","0","0","0","0","18.5"
"1","883","2013","3","2013-04-21","1","3","0","1985-01-07","hamilton","British","5795728","101679.438596491","48","98204","21705.3333333333","65116","3","10","198.395","93498","93346","92762","27.1","0","68","29.6","1003.5","0","0","0","0","22.5"
"1","884","2013","4","2013-05-12","1","4","0","1985-01-07","hamilton","British","5967565","91808.6923076923","53","87895","20326.75","81307","4","0","190.659","81728","81001","80972","16.6","0","71","16","1021.4","0","0","80","84","6.5"
"1","885","2013","6","2013-05-26","1","4","0","1985-01-07","hamilton","British","8285950","106230.128205128","76","78133","24801","24801","1","12","153.891","83779","76265","73967","16.6","0","54","16.6","1012.6","0","0","4","0","10"
"1","886","2013","7","2013-06-09","1","4","0","1985-01-07","hamilton","British","5545085","79215.5","69","76354","20767.5","41535","2","15","205.615","83801","87649","85512","20.9","0","58","19.5","1018.2","0","0","43","19","18.8"
"1","887","2013","9","2013-06-30","1","4","0","1985-01-07","hamilton","British","5587212","107446.384615385","51","94159","26830.5","53661","2","12","225.231","90995","91224","89607","19.3","0","62","17","1021.3","0","0","34","32","22.1"
"1","888","2013","20","2013-07-07","1","4","0","1985-01-07","hamilton","British","6101638","101693.966666667","57","94156","19374.6666666667","58124","3","10","196.83","91131","90152","89398","21.5","0","55","21.7","1029.5","0","0","0","0","14.5"
"1","890","2013","11","2013-07-28","1","4","1","1985-01-07","hamilton","British","6149445","87849.2142857143","69","84647","21810","65430","3","25","186.322","80363","79862","79388","33.6","0","31","34.2","1013.7","0","0","8","0","15.6"
"1","891","2013","13","2013-08-25","1","3","1","1985-01-07","hamilton","British","5049930","114771.136363636","39","111596","23039.5","46079","2","15","225.943","120368","109067","121012","16.4","0.2","75","16.1","1012.1","0.2","0","100","99","5.7"
"1","892","2013","14","2013-09-08","1","3","1","1985-01-07","hamilton","British","4746879","89563.7547169811","51","85849","24387.5","48775","2","2","242.924","84589","84803","0","23.4","0.2","72","24.8","1018.6","0.2","0","100","62","10.7"
"1","893","2013","15","2013-09-22","1","3","1","1985-01-07","hamilton","British","7206291","118135.918032787","59","109916","29558.5","59117","2","10","165.89","104196","103920","103254","28.4","0","78","33.5","1007.3","0","0","36","7","8.2"
"1","894","2013","35","2013-10-06","1","4","1","1985-01-07","hamilton","British","6218956","113071.927272727","53","102539","22260.5","44521","2","10","197.134","98574","97824","97420","24.9","0","72","25.4","1019.7","0","0","71","1","20.9"
"1","895","2013","22","2013-10-13","1","4","1","1985-01-07","hamilton","British","792411","113201.571428571","3","101202","25297","25297","1","0","206.569","92340","91636","91253","24","0","40","21.2","1017.8","0","0","0","0","20.6"
"1","896","2013","68","2013-10-27","1","4","1","1985-01-07","hamilton","British","5524662","92077.7","53","89052","23560","47120","2","8","207.182","85802","85259","84941","29.3","0","41","30.6","1010.4","0","0","17","19","7.4"
"1","897","2013","24","2013-11-03","1","4","1","1985-01-07","hamilton","British","5965373","108461.327272727","47","105463","21490.5","42981","2","6","189.586","100693","100477","100501","34.9","0","28","34.2","1011.5","0","0","0","0","12.2"
"1","898","2013","69","2013-11-17","1","3","1","1985-01-07","hamilton","British","5984506","106866.178571429","50","100818","23904","23904","1","12","196.857","97959","97854","97345","27","0","67","29.9","1010.8","0","0","0","0","7.9"
"1","899","2013","18","2013-11-24","1","4","1","1985-01-07","hamilton","British","5629203","79284.5492957746","51","76692","21487.6666666667","64463","3","2","202.268","85342","86698","87677","20.3","3.3","89","21.5","1016.8","3.3","0","100","96","13.4"
"1","901","2014","2","2014-03-30","1","2","1","1985-01-07","hamilton","British","6025974","107606.678571429","53","103066","24794.6666666667","74384","3","25","193.611","117202","119041","119431","30.6","0","65","36.4","1007.5","0","0","52","13","10.4"
"1","902","2014","3","2014-04-06","1","2","2","1985-01-07","hamilton","British","5982743","104960.403508772","49","97108","24916.5","49833","2","25","200.634","95323","93872","93464","23.2","0","56","21.4","1017.6","0","0","0","0","20.6"
"1","903","2014","17","2014-04-20","1","2","3","1985-01-07","hamilton","British","5812810","103800.178571429","42","101196","23483.5","46967","2","25","193.916","115516","114029","113860","17.7","0","69","16.3","1016.2","0","0","77","86","14.1"
"1","904","2014","4","2014-05-11","1","1","4","1985-01-07","hamilton","British","6065155","91896.2878787879","54","89483","23270.5","46541","2","25","187.275","87238","86210","85232","21.2","0","62","21.7","1016.4","0","0","57","24","10.8"
"1","905","2014","6","2014-05-25","1","2","4","1985-01-07","hamilton","British","6576871","84318.858974359","34","79361","27509","27509","1","18","151.51","77823","76354","76048","19.1","0","69","19.3","1017.1","0","0","56","2","5.4"
"1","906","2014","7","2014-06-08","1","2","4","1985-01-07","hamilton","British","4011734","87211.6086956522","24","78942","23985.5","47971","2","0","198.875","75750","75054","74953","26","0","51","27.9","1012.4","0","0","25","0","10.8"
"1","907","2014","70","2014-06-22","1","2","4","1985-01-07","hamilton","British","5276908","74322.6478873239","41","72217","22390.5","44781","2","18","215.65","69514","69092","0","21.9","0.1","47","21.1","1016.7","0.1","0","26","3","5.5"
"1","908","2014","9","2014-07-06","1","2","5","1985-01-07","hamilton","British","8812094","169463.346153846","26","97176","29485","58970","2","25","218.239","101058","94870","99232","16.9","0","56","15.6","1004.1","0","0","98","18","13.3"
"1","909","2014","10","2014-07-20","1","2","5","1985-01-07","hamilton","British","5645444","84260.3582089552","53","79908","19832","59496","3","15","206.066","78683","0","0","27.5","0","50","28.1","1010.2","0","0","76","0","10.3"
"1","910","2014","11","2014-07-27","1","2","5","1985-01-07","hamilton","British","6790915","97013.0714285714","36","87380","23582","47164","2","15","180.494","0","0","0","27","0","60","29.5","1012.7","0","0","41","14","11.8"
"1","911","2014","13","2014-08-24","1","2","5","1985-01-07","hamilton","British","4510080","118686.315789474","33","113707","24467.6666666667","73403","3","0","221.748","127280","126609","125819","13.9","0","59","10.9","1019.4","0","0","52","23","14.8"
"1","912","2014","14","2014-09-07","1","2","6","1985-01-07","hamilton","British","4750236","89627.0943396226","29","88004","24453","24453","1","25","236.975","85363","84560","84109","23.3","0","69","26.1","1013.1","0","0","17","15","3.8"
"1","913","2014","15","2014-09-21","1","1","7","1985-01-07","hamilton","British","7204795","120079.916666667","39","110417","29915.3333333333","89746","3","25","165.137","106921","106287","105681","27.9","0","73","32.4","1010","0","0","19","0","6.2"
"1","914","2014","22","2014-10-05","1","1","8","1985-01-07","hamilton","British","6703021","152341.386363636","39","111600","394954.333333333","1184863","3","25","187.322","93611","92982","92703","21.6","0","79","23.8","1013.1","0","0","100","93","4.3"
"1","915","2014","71","2014-10-12","1","1","9","1985-01-07","hamilton","British","5510744","103976.301886792","48","101606","30503","30503","1","25","207.2","98759","98338","98513","26","0","46","26.8","1016.2","0","0","0","0","5.2"
"1","916","2014","69","2014-11-02","1","1","10","1985-01-07","hamilton","British","6004785","107228.303571429","49","101929","24306","48612","2","25","194.712","97196","97287","96443","22.4","0","41","20","1023.2","0","0","28","0","19.4"
"1","917","2014","18","2014-11-09","1","1","10","1985-01-07","hamilton","British","5404012","76112.8450704225","62","73555","23483","70449","3","18","210.895","70457","70712","70056","22.5","0.2","73","25.4","1014.8","0.2","0","40","30","12.2"
"1","918","2014","24","2014-11-23","1","1","11","1985-01-07","hamilton","British","5942619","108047.618181818","49","105599","21886","43772","2","50","189.342","101207","100920","100866","29.8","0","38","28.7","1012.3","0","0","0","0","16.8"
"1","926","2015","1","2015-03-15","1","1","1","1985-01-07","hamilton","British","5514067","95070.1206896552","50","90945","22295","22295","1","25","209.915","88586","86894","86327","18.5","0","44","16.5","1016.9","0","0","0","0","17.3"
"1","927","2015","2","2015-03-29","1","1","1","1985-01-07","hamilton","British","6074362","108470.75","45","103125","24956","74868","3","18","193.501","99269","101517","109834","30.2","0.1","66","36.8","1010","0.1","0","59","11","1"
"1","928","2015","17","2015-04-12","1","1","2","1985-01-07","hamilton","British","5982008","106821.571428571","31","102208","22440","44880","2","25","191.996","98285","96423","95782","18.7","0","47","18.3","1018.5","0","0","1","0","12.1"
"1","929","2015","3","2015-04-19","1","1","3","1985-01-07","hamilton","British","5705809","100101.912280702","38","97857","25159.5","50319","2","25","199.098","93928","92669","92571","25.1","0","53","22.9","1010.6","0","0","0","0","26.8"
"1","930","2015","4","2015-05-10","1","1","3","1985-01-07","hamilton","British","6090106","92274.3333333333","54","88270","23092.6666666667","69278","3","18","189.849","86382","85740","84948","24.4","0","50","25","1024.5","0","0","31","0","12.3"
"1","931","2015","6","2015-05-24","1","1","3","1985-01-07","hamilton","British","6564473","84159.9102564103","42","78676","24838","49676","2","15","152.692","76588","75864","75098","17.8","0","77","18.2","1015.6","0","0","61","18","5.9"
"1","932","2015","7","2015-06-07","1","1","4","1985-01-07","hamilton","British","5513145","78759.2142857143","64","77472","23708","23708","1","25","202.648","75895","74661","74393","20.1","0","39","18.5","1019.3","0","0","34","0","14.7"
"1","933","2015","70","2015-06-21","1","1","4","1985-01-07","hamilton","British","5420730","76348.3098591549","60","71475","21869","21869","1","18","217.888","72218","69062","68455","15.9","0","46","15.5","1017.4","0","0","91","58","2.6"
"1","934","2015","9","2015-07-05","1","1","5","1985-01-07","hamilton","British","5487729","105533.25","29","97093","28698","57396","2","25","218.425","93796","93068","92248","18.5","0","61","17.3","1015.6","0","0","73","26","9.4"
"1","936","2015","11","2015-07-26","1","1","5","1985-01-07","hamilton","British","6422010","93072.6086956522","68","85727","21281.1666666667","127687","6","8","183.974","82890","82285","82020","24.2","0","34","22.3","1013.5","0","0","58","0","17.5"
"1","937","2015","13","2015-08-23","1","1","6","1985-01-07","hamilton","British","5020387","116753.186046512","34","112504","22679","45358","2","25","224.12","108908","108024","107197","23.3","0","42","20.5","1005.2","0","0","21","0","24.7"
