"raceId","lluvia_cat","humedad_cat","temperatura_cat","viento_cat","ganador","puntua"
884,"No","Alta","Alta","Poco","Si","Si"
885,"No","Alta","Alta","Poco","Si","Si"
886,"No","Alta","Alta","Moderado","Si","Si"
887,"No","Alta","Alta","Mucho","Si","No"
888,"No","Alta","Alta","Moderado","Si","Si"
890,"No","Moderada","Muy Cálida","Moderado","Si","Si"
891,"Poca","Alta","Alta","Poco","Si","Si"
892,"Poca","Alta","Alta","Moderado","Si","Si"
893,"No","Muy Alta","Alta","Poco","Si","Si"
894,"No","Alta","Alta","Mucho","Si","Si"
895,"No","Moderada","Alta","Mucho","Si","Si"
896,"No","Moderada","Alta","Poco","Si","Si"
897,"No","Moderada","Muy Cálida","Moderado","Si","Si"
898,"No","Alta","Alta","Poco","Si","Si"
899,"Moderada","Muy Alta","Alta","Moderado","Si","Si"
901,"No","Alta","Muy Cálida","Moderado","No","Si"
902,"No","Alta","Alta","Mucho","No","Si"
903,"No","Alta","Alta","Moderado","No","Si"
904,"No","Alta","Alta","Moderado","No","Si"
905,"No","Alta","Alta","Poco","No","No"
906,"No","Alta","Alta","Moderado","No","Si"
907,"Poca","Moderada","Alta","Poco","No","No"
908,"No","Alta","Alta","Moderado","No","Si"
909,"No","Moderada","Alta","Moderado","No","Si"
910,"No","Alta","Alta","Moderado","No","Si"
911,"No","Alta","Templada","Moderado","No","Si"
912,"No","Alta","Alta","Poco","No","Si"
913,"No","Alta","Alta","Poco","No","Si"
914,"No","Muy Alta","Alta","Poco","No","Si"
915,"No","Moderada","Alta","Poco","No","Si"
916,"No","Moderada","Alta","Moderado","No","Si"
917,"Poca","Alta","Alta","Moderado","No","Si"
926,"No","Moderada","Alta","Moderado","No","Si"
927,"Poca","Alta","Muy Cálida","Poco","No","Si"
928,"No","Moderada","Alta","Moderado","No","Si"
929,"No","Alta","Alta","Mucho","No","Si"
930,"No","Moderada","Alta","Moderado","No","Si"
931,"No","Muy Alta","Alta","Poco","No","Si"
932,"No","Moderada","Alta","Moderado","No","Si"
933,"No","Moderada","Alta","Poco","No","Si"
934,"No","Alta","Alta","Poco","No","Si"
936,"No","Moderada","Alta","Moderado","No","Si"
937,"No","Moderada","Alta","Mucho","No","No"
938,"No","Moderada","Alta","Poco","No","Si"
939,"No","Muy Alta","Alta","Poco","No","Si"
940,"No","Alta","Alta","Poco","No","Si"
941,"No","Moderada","Alta","Poco","No","Si"
942,"No","Alta","Alta","Mucho","No","Si"
943,"No","Muy Alta","Alta","Poco","No","No"
944,"Poca","Muy Alta","Alta","Poco","No","Si"
945,"No","Moderada","Alta","Mucho","No","Si"
948,"No","Moderada","Alta","Poco","No","Si"
950,"No","Moderada","Alta","Moderado","No","Si"
952,"No","Alta","Alta","Moderado","No","Si"
953,"Moderada","Muy Alta","Alta","Poco","No","Si"
954,"No","Alta","Templada","Mucho","No","Si"
955,"No","Alta","Alta","Mucho","No","Si"
957,"Poca","Muy Alta","Alta","Mucho","No","Si"
958,"No","Alta","Alta","Poco","No","Si"
959,"No","Alta","Alta","Poco","No","Si"
960,"No","Alta","Alta","Mucho","No","Si"
961,"No","Alta","Alta","Poco","No","Si"
962,"No","Muy Alta","Alta","Poco","No","Si"
964,"No","Alta","Alta","Mucho","No","Si"
965,"No","Moderada","Alta","Moderado","No","Si"
966,"No","Alta","Alta","Poco","No","Si"
967,"Poca","Muy Alta","Alta","Moderado","No","Si"
968,"No","Baja","Muy Cálida","Moderado","No","Si"
969,"No","Alta","Alta","Moderado","Si","Si"
970,"Poca","Muy Alta","Templada","Moderado","Si","Si"
971,"No","Alta","Alta","Mucho","Si","Si"
972,"No","Alta","Alta","Poco","Si","Si"
973,"Poca","Moderada","Alta","Moderado","Si","Si"
974,"No","Moderada","Alta","Poco","Si","Si"
975,"No","Moderada","Alta","Mucho","Si","Si"
976,"No","Alta","Alta","Moderado","Si","Si"
977,"No","Moderada","Alta","Poco","Si","Si"
978,"Poca","Alta","Alta","Moderado","Si","Si"
979,"No","Moderada","Alta","Moderado","Si","Si"
980,"No","Alta","Alta","Poco","Si","Si"
981,"No","Moderada","Alta","Poco","No","Si"
983,"Moderada","Muy Alta","Alta","Poco","No","Si"
985,"No","Alta","Alta","Mucho","No","Si"
986,"No","Moderada","Alta","Poco","No","Si"
987,"No","Moderada","Alta","Moderado","No","Si"
988,"No","Alta","Alta","Moderado","No","Si"
989,"No","Moderada","Alta","Mucho","Si","Si"
990,"No","Moderada","Alta","Moderado","Si","Si"
991,"No","Moderada","Alta","Moderado","Si","Si"
992,"No","Alta","Alta","Ventisca","No","Si"
993,"No","Alta","Alta","Moderado","No","Si"
994,"No","Alta","Alta","Mucho","No","Si"
995,"No","Moderada","Alta","Poco","Si","Si"
996,"No","Moderada","Alta","Poco","No","Si"
997,"No","Alta","Alta","Moderado","Si","Si"
998,"No","Moderada","Alta","Moderado","Si","Si"
999,"No","Moderada","Alta","Moderado","No","No"
841,"No","Alta","Alta","Poco","No","No"
842,"Poca","Muy Alta","Alta","Poco","No","No"
843,"No","Baja","Alta","Poco","No","No"
844,"No","Alta","Alta","Poco","No","No"
845,"No","Moderada","Alta","Moderado","No","No"
846,"No","Alta","Alta","Poco","No","Si"
847,"Poca","Muy Alta","Alta","Moderado","No","Si"
848,"No","Moderada","Muy Cálida","Moderado","No","No"
849,"No","Alta","Alta","Poco","No","No"
851,"Poca","Muy Alta","Alta","Moderado","No","No"
852,"No","Alta","Templada","Mucho","No","No"
853,"No","Alta","Alta","Poco","No","No"
854,"Poca","Muy Alta","Alta","Poco","No","No"
855,"No","Moderada","Alta","Poco","No","No"
856,"No","Alta","Alta","Mucho","No","No"
857,"No","Moderada","Alta","Poco","No","No"
859,"Moderada","Muy Alta","Alta","Moderado","No","No"
842,"Poca","Muy Alta","Alta","Poco","No","No"
843,"No","Baja","Alta","Poco","No","No"
844,"No","Alta","Alta","Poco","No","No"
845,"No","Moderada","Alta","Moderado","No","No"
846,"No","Alta","Alta","Poco","No","No"
847,"Poca","Muy Alta","Alta","Moderado","No","No"
848,"No","Moderada","Muy Cálida","Moderado","No","No"
848,"No","Moderada","Muy Cálida","Moderado","No","No"
849,"No","Alta","Alta","Poco","No","No"
850,"Poca","Muy Alta","Templada","Moderado","No","No"
851,"Poca","Muy Alta","Alta","Moderado","No","No"
852,"No","Alta","Templada","Mucho","No","No"
854,"Poca","Muy Alta","Alta","Poco","No","No"
855,"No","Moderada","Alta","Poco","No","No"
856,"No","Alta","Alta","Mucho","No","No"
858,"No","Moderada","Alta","Moderado","No","No"
859,"Moderada","Muy Alta","Alta","Moderado","No","No"
841,"No","Alta","Alta","Poco","No","No"
842,"Poca","Muy Alta","Alta","Poco","No","No"
843,"No","Baja","Alta","Poco","No","Si"
844,"No","Alta","Alta","Poco","No","Si"
845,"No","Moderada","Alta","Moderado","No","Si"
846,"No","Alta","Alta","Poco","No","No"
847,"Poca","Muy Alta","Alta","Moderado","No","No"
848,"No","Moderada","Muy Cálida","Moderado","No","Si"
849,"No","Alta","Alta","Poco","No","Si"
850,"Poca","Muy Alta","Templada","Moderado","No","Si"
851,"Poca","Muy Alta","Alta","Moderado","No","Si"
852,"No","Alta","Templada","Mucho","No","Si"
854,"Poca","Muy Alta","Alta","Poco","No","Si"
855,"No","Moderada","Alta","Poco","No","Si"
856,"No","Alta","Alta","Mucho","No","Si"
857,"No","Moderada","Alta","Poco","No","Si"
858,"No","Moderada","Alta","Moderado","No","Si"
859,"Moderada","Muy Alta","Alta","Moderado","No","Si"
860,"No","Alta","Alta","Moderado","No","No"
861,"Moderada","Muy Alta","Alta","Moderado","No","No"
862,"No","Alta","Alta","Poco","No","Si"
863,"No","Alta","Alta","Moderado","No","Si"
864,"No","Alta","Alta","Poco","No","Si"
865,"No","Muy Alta","Alta","Poco","No","Si"
866,"No","Moderada","Alta","Poco","No","Si"
867,"No","Moderada","Muy Cálida","Moderado","No","Si"
868,"Poca","Muy Alta","Alta","Moderado","No","No"
869,"No","Moderada","Alta","Poco","No","Si"
870,"No","Moderada","Muy Cálida","Poco","No","Si"
871,"No","Alta","Alta","Poco","No","No"
872,"No","Moderada","Alta","Poco","No","Si"
873,"Poca","Muy Alta","Alta","Poco","No","Si"
876,"No","Moderada","Alta","Poco","No","No"
877,"No","Moderada","Muy Cálida","Moderado","No","No"
878,"No","Moderada","Alta","Moderado","No","No"
879,"Poca","Muy Alta","Alta","Moderado","No","No"
880,"No","Moderada","Alta","Mucho","No","No"
881,"Moderada","Alta","Alta","Poco","No","Si"
882,"No","Moderada","Alta","Moderado","No","No"
883,"No","Alta","Alta","Mucho","No","Si"
884,"No","Alta","Alta","Poco","No","Si"
885,"No","Alta","Alta","Poco","No","Si"
886,"No","Alta","Alta","Moderado","No","Si"
887,"No","Alta","Alta","Mucho","No","Si"
888,"No","Alta","Alta","Moderado","No","Si"
890,"No","Moderada","Muy Cálida","Moderado","No","No"
891,"Poca","Alta","Alta","Poco","No","Si"
892,"Poca","Alta","Alta","Moderado","No","Si"
893,"No","Muy Alta","Alta","Poco","No","Si"
894,"No","Alta","Alta","Mucho","No","Si"
895,"No","Moderada","Alta","Mucho","No","Si"
896,"No","Moderada","Alta","Poco","No","Si"
897,"No","Moderada","Muy Cálida","Moderado","No","Si"
898,"No","Alta","Alta","Poco","No","Si"
899,"Moderada","Muy Alta","Alta","Moderado","No","Si"
900,"No","Moderada","Alta","Moderado","Si","Si"
901,"No","Alta","Muy Cálida","Moderado","Si","Si"
902,"No","Alta","Alta","Mucho","Si","Si"
903,"No","Alta","Alta","Moderado","Si","Si"
904,"No","Alta","Alta","Moderado","No","Si"
905,"No","Alta","Alta","Poco","Si","Si"
906,"No","Alta","Alta","Moderado","Si","Si"
907,"Poca","Moderada","Alta","Poco","Si","Si"
908,"No","Alta","Alta","Moderado","Si","No"
909,"No","Moderada","Alta","Moderado","Si","Si"
910,"No","Alta","Alta","Moderado","Si","Si"
911,"No","Alta","Templada","Moderado","Si","Si"
912,"No","Alta","Alta","Poco","Si","Si"
914,"No","Muy Alta","Alta","Poco","No","Si"
915,"No","Moderada","Alta","Poco","No","Si"
916,"No","Moderada","Alta","Moderado","No","Si"
917,"Poca","Alta","Alta","Moderado","No","Si"
918,"No","Moderada","Alta","Moderado","No","No"
926,"No","Moderada","Alta","Moderado","No","Si"
927,"Poca","Alta","Muy Cálida","Poco","No","Si"
928,"No","Moderada","Alta","Moderado","No","Si"
929,"No","Alta","Alta","Mucho","No","Si"
930,"No","Moderada","Alta","Moderado","No","Si"
931,"No","Muy Alta","Alta","Poco","No","Si"
932,"No","Moderada","Alta","Moderado","No","Si"
933,"No","Moderada","Alta","Poco","No","Si"
934,"No","Alta","Alta","Poco","No","Si"
936,"No","Moderada","Alta","Moderado","No","Si"
937,"No","Moderada","Alta","Mucho","No","Si"
938,"No","Moderada","Alta","Poco","No","No"
939,"No","Muy Alta","Alta","Poco","No","Si"
940,"No","Alta","Alta","Poco","No","Si"
942,"No","Alta","Alta","Mucho","No","Si"
943,"No","Muy Alta","Alta","Poco","No","Si"
944,"Poca","Muy Alta","Alta","Poco","No","Si"
945,"No","Moderada","Alta","Mucho","No","Si"
948,"No","Moderada","Alta","Poco","Si","Si"
949,"No","Alta","Alta","Moderado","Si","Si"
950,"No","Moderada","Alta","Moderado","Si","Si"
951,"Poca","Alta","Alta","Poco","Si","Si"
953,"Moderada","Muy Alta","Alta","Poco","Si","Si"
954,"No","Alta","Templada","Mucho","Si","Si"
955,"No","Alta","Alta","Mucho","Si","Si"
956,"No","Muy Alta","Templada","Poco","Si","Si"
957,"Poca","Muy Alta","Alta","Mucho","Si","Si"
958,"No","Alta","Alta","Poco","No","Si"
959,"No","Alta","Alta","Poco","No","Si"
960,"No","Alta","Alta","Mucho","No","Si"
961,"No","Alta","Alta","Poco","No","Si"
962,"No","Muy Alta","Alta","Poco","Si","Si"
963,"No","Alta","Muy Cálida","Moderado","Si","Si"
964,"No","Alta","Alta","Mucho","Si","Si"
965,"No","Moderada","Alta","Moderado","Si","Si"
966,"No","Alta","Alta","Poco","Si","Si"
967,"Poca","Muy Alta","Alta","Moderado","Si","Si"
968,"No","Baja","Muy Cálida","Moderado","Si","Si"
841,"No","Alta","Alta","Poco","No","No"
842,"Poca","Muy Alta","Alta","Poco","No","Si"
843,"No","Baja","Alta","Poco","No","Si"
844,"No","Alta","Alta","Poco","No","No"
845,"No","Moderada","Alta","Moderado","No","Si"
846,"No","Alta","Alta","Poco","No","No"
847,"Poca","Muy Alta","Alta","Moderado","No","Si"
848,"No","Moderada","Muy Cálida","Moderado","No","No"
849,"No","Alta","Alta","Poco","No","Si"
850,"Poca","Muy Alta","Templada","Moderado","No","Si"
851,"Poca","Muy Alta","Alta","Moderado","No","No"
853,"No","Alta","Alta","Poco","No","Si"
854,"Poca","Muy Alta","Alta","Poco","No","No"
855,"No","Moderada","Alta","Poco","No","Si"
856,"No","Alta","Alta","Mucho","No","No"
857,"No","Moderada","Alta","Poco","No","Si"
858,"No","Moderada","Alta","Moderado","No","Si"
859,"Moderada","Muy Alta","Alta","Moderado","No","No"
861,"Moderada","Muy Alta","Alta","Moderado","No","Si"
862,"No","Alta","Alta","Poco","No","No"
863,"No","Alta","Alta","Moderado","No","Si"
864,"No","Alta","Alta","Poco","No","No"
865,"No","Muy Alta","Alta","Poco","No","No"
866,"No","Moderada","Alta","Poco","No","No"
867,"No","Moderada","Muy Cálida","Moderado","No","Si"
868,"Poca","Muy Alta","Alta","Moderado","No","Si"
869,"No","Moderada","Alta","Poco","No","Si"
870,"No","Moderada","Muy Cálida","Poco","No","No"
871,"No","Alta","Alta","Poco","No","Si"
872,"No","Moderada","Alta","Poco","No","Si"
873,"Poca","Muy Alta","Alta","Poco","No","No"
874,"No","Alta","Alta","Moderado","No","No"
875,"No","Alta","Alta","Moderado","No","No"
876,"No","Moderada","Alta","Poco","No","No"
877,"No","Moderada","Muy Cálida","Moderado","No","No"
878,"No","Moderada","Alta","Moderado","No","No"
879,"Poca","Muy Alta","Alta","Moderado","No","Si"
847,"Poca","Muy Alta","Alta","Moderado","No","No"
861,"Moderada","Muy Alta","Alta","Moderado","No","No"
862,"No","Alta","Alta","Poco","No","No"
863,"No","Alta","Alta","Moderado","No","No"
864,"No","Alta","Alta","Poco","No","No"
867,"No","Moderada","Muy Cálida","Moderado","No","No"
868,"Poca","Muy Alta","Alta","Moderado","No","No"
869,"No","Moderada","Alta","Poco","No","No"
870,"No","Moderada","Muy Cálida","Poco","No","No"
871,"No","Alta","Alta","Poco","No","No"
872,"No","Moderada","Alta","Poco","No","No"
873,"Poca","Muy Alta","Alta","Poco","No","No"
874,"No","Alta","Alta","Moderado","No","No"
876,"No","Moderada","Alta","Poco","No","No"
877,"No","Moderada","Muy Cálida","Moderado","No","No"
878,"No","Moderada","Alta","Moderado","No","No"
879,"Poca","Muy Alta","Alta","Moderado","No","No"
843,"No","Baja","Alta","Poco","No","No"
844,"No","Alta","Alta","Poco","No","No"
845,"No","Moderada","Alta","Moderado","No","No"
846,"No","Alta","Alta","Poco","No","No"
847,"Poca","Muy Alta","Alta","Moderado","No","No"
848,"No","Moderada","Muy Cálida","Moderado","No","No"
857,"No","Moderada","Alta","Poco","No","No"
861,"Moderada","Muy Alta","Alta","Moderado","No","No"
862,"No","Alta","Alta","Poco","No","No"
863,"No","Alta","Alta","Moderado","No","No"
864,"No","Alta","Alta","Poco","No","No"
865,"No","Muy Alta","Alta","Poco","No","No"
867,"No","Moderada","Muy Cálida","Moderado","No","No"
868,"Poca","Muy Alta","Alta","Moderado","No","No"
869,"No","Moderada","Alta","Poco","No","No"
870,"No","Moderada","Muy Cálida","Poco","No","No"
871,"No","Alta","Alta","Poco","No","No"
872,"No","Moderada","Alta","Poco","No","No"
873,"Poca","Muy Alta","Alta","Poco","No","No"
874,"No","Alta","Alta","Moderado","No","No"
876,"No","Moderada","Alta","Poco","No","No"
878,"No","Moderada","Alta","Moderado","No","No"
879,"Poca","Muy Alta","Alta","Moderado","No","No"
1000,"No","Moderada","Muy Cálida","Poco","No","Si"
1003,"No","Muy Alta","Alta","Moderado","No","Si"
1004,"No","Alta","Alta","Moderado","No","No"
1005,"No","Alta","Alta","Moderado","No","No"
1008,"Poca","Alta","Alta","Moderado","No","No"
1009,"No","Moderada","Muy Cálida","Mucho","No","No"
1051,"No","Alta","Alta","Moderado","No","Si"
1052,"No","Alta","Alta","Mucho","No","No"
1053,"Poca","Alta","Templada","Moderado","No","Si"
1054,"No","Moderada","Alta","Poco","No","Si"
1055,"Poca","Alta","Alta","Moderado","No","No"
1056,"No","Alta","Alta","Moderado","No","No"
1057,"No","Alta","Alta","Mucho","No","Si"
1058,"No","Moderada","Alta","Poco","No","Si"
1059,"Poca","Moderada","Alta","Mucho","No","Si"
1060,"No","Alta","Alta","Poco","No","Si"
1061,"No","Moderada","Alta","Poco","No","Si"
1062,"No","Moderada","Alta","Moderado","No","Si"
1064,"No","Alta","Alta","Moderado","No","Si"
1065,"No","Moderada","Alta","Poco","No","Si"
1066,"Poca","Alta","Alta","Moderado","No","Si"
1067,"No","Alta","Alta","Mucho","No","No"
1069,"Poca","Alta","Alta","Moderado","No","No"
1070,"No","Moderada","Alta","Poco","No","Si"
1071,"No","Moderada","Alta","Poco","No","Si"
1072,"No","Alta","Alta","Moderado","No","No"
1073,"No","Alta","Alta","Moderado","No","Si"
1074,"No","Moderada","Alta","Mucho","No","Si"
1075,"No","Alta","Alta","Moderado","No","No"
1076,"No","Moderada","Alta","Mucho","No","No"
1078,"No","Moderada","Muy Cálida","Moderado","No","No"
1079,"No","Baja","Muy Cálida","Mucho","No","Si"
1080,"No","Alta","Alta","Moderado","No","Si"
1081,"No","Moderada","Alta","Mucho","No","Si"
1082,"No","Moderada","Alta","Mucho","No","Si"
1083,"Poca","Alta","Alta","Poco","No","Si"
1084,"No","Moderada","Alta","Moderado","No","Si"
1085,"No","Moderada","Muy Cálida","Moderado","No","Si"
1086,"No","Alta","Alta","Mucho","No","Si"
1087,"No","Alta","Alta","Moderado","No","Si"
1088,"Poca","Alta","Alta","Poco","No","Si"
1092,"Poca","Muy Alta","Alta","Poco","No","Si"
1093,"No","Moderada","Alta","Mucho","No","Si"
1094,"No","Moderada","Alta","Poco","No","No"
1095,"No","Alta","Alta","Poco","No","Si"
1096,"No","Alta","Alta","Mucho","No","No"
1098,"No","Baja","Muy Cálida","Moderado","No","Si"
1099,"No","Alta","Alta","Mucho","No","Si"
1100,"No","Alta","Alta","Moderado","No","Si"
1101,"No","Moderada","Alta","Moderado","No","Si"
1102,"Poca","Alta","Alta","Mucho","No","Si"
1104,"Poca","Alta","Alta","Poco","No","Si"
1105,"No","Alta","Alta","Poco","No","Si"
1106,"No","Alta","Alta","Moderado","No","Si"
1107,"No","Moderada","Alta","Poco","No","Si"
1108,"Poca","Alta","Alta","Mucho","No","Si"
1109,"No","Moderada","Alta","Moderado","No","Si"
1110,"Poca","Alta","Alta","Mucho","No","Si"
841,"No","Alta","Alta","Poco","No","Si"
842,"Poca","Muy Alta","Alta","Poco","No","Si"
843,"No","Baja","Alta","Poco","No","Si"
844,"No","Alta","Alta","Poco","No","Si"
845,"No","Moderada","Alta","Moderado","No","Si"
846,"No","Alta","Alta","Poco","No","Si"
847,"Poca","Muy Alta","Alta","Moderado","No","No"
848,"No","Moderada","Muy Cálida","Moderado","No","Si"
849,"No","Alta","Alta","Poco","No","Si"
850,"Poca","Muy Alta","Templada","Moderado","No","Si"
851,"Poca","Muy Alta","Alta","Moderado","No","Si"
852,"No","Alta","Templada","Mucho","No","Si"
853,"No","Alta","Alta","Poco","No","Si"
854,"Poca","Muy Alta","Alta","Poco","No","Si"
855,"No","Moderada","Alta","Poco","No","Si"
856,"No","Alta","Alta","Mucho","No","Si"
857,"No","Moderada","Alta","Poco","No","Si"
858,"No","Moderada","Alta","Moderado","No","Si"
859,"Moderada","Muy Alta","Alta","Moderado","No","Si"
860,"No","Alta","Alta","Moderado","No","Si"
861,"Moderada","Muy Alta","Alta","Moderado","Si","Si"
862,"No","Alta","Alta","Poco","No","Si"
863,"No","Alta","Alta","Moderado","No","Si"
864,"No","Alta","Alta","Poco","No","Si"
865,"No","Muy Alta","Alta","Poco","Si","Si"
866,"No","Moderada","Alta","Poco","No","Si"
867,"No","Moderada","Muy Cálida","Moderado","Si","Si"
868,"Poca","Muy Alta","Alta","Moderado","Si","Si"
869,"No","Moderada","Alta","Poco","Si","Si"
870,"No","Moderada","Muy Cálida","Poco","Si","Si"
872,"No","Moderada","Alta","Poco","Si","Si"
873,"Poca","Muy Alta","Alta","Poco","Si","Si"
875,"No","Alta","Alta","Moderado","No","Si"
876,"No","Moderada","Alta","Poco","No","Si"
877,"No","Moderada","Muy Cálida","Moderado","No","Si"
878,"No","Moderada","Alta","Moderado","No","Si"
879,"Poca","Muy Alta","Alta","Moderado","No","Si"
880,"No","Moderada","Alta","Mucho","No","Si"
882,"No","Moderada","Alta","Moderado","No","Si"
883,"No","Alta","Alta","Mucho","No","Si"
884,"No","Alta","Alta","Poco","No","Si"
885,"No","Alta","Alta","Poco","No","Si"
886,"No","Alta","Alta","Moderado","No","Si"
887,"No","Alta","Alta","Mucho","No","Si"
888,"No","Alta","Alta","Moderado","No","Si"
890,"No","Moderada","Muy Cálida","Moderado","No","Si"
891,"Poca","Alta","Alta","Poco","No","Si"
892,"Poca","Alta","Alta","Moderado","No","Si"
893,"No","Muy Alta","Alta","Poco","No","Si"
894,"No","Alta","Alta","Mucho","No","Si"
895,"No","Moderada","Alta","Mucho","No","Si"
896,"No","Moderada","Alta","Poco","No","No"
897,"No","Moderada","Muy Cálida","Moderado","No","Si"
898,"No","Alta","Alta","Poco","No","Si"
899,"Moderada","Muy Alta","Alta","Moderado","No","Si"
900,"No","Moderada","Alta","Moderado","No","Si"
901,"No","Alta","Muy Cálida","Moderado","No","Si"
902,"No","Alta","Alta","Mucho","No","Si"
903,"No","Alta","Alta","Moderado","No","Si"
904,"No","Alta","Alta","Moderado","No","Si"
905,"No","Alta","Alta","Poco","No","Si"
906,"No","Alta","Alta","Moderado","No","Si"
907,"Poca","Moderada","Alta","Poco","No","Si"
908,"No","Alta","Alta","Moderado","No","Si"
909,"No","Moderada","Alta","Moderado","No","Si"
910,"No","Alta","Alta","Moderado","No","Si"
911,"No","Alta","Templada","Moderado","No","Si"
912,"No","Alta","Alta","Poco","No","No"
913,"No","Alta","Alta","Poco","No","Si"
914,"No","Muy Alta","Alta","Poco","No","No"
915,"No","Moderada","Alta","Poco","No","Si"
916,"No","Moderada","Alta","Moderado","No","Si"
917,"Poca","Alta","Alta","Moderado","No","Si"
918,"No","Moderada","Alta","Moderado","No","Si"
927,"Poca","Alta","Muy Cálida","Poco","No","No"
928,"No","Moderada","Alta","Moderado","No","No"
929,"No","Alta","Alta","Mucho","No","No"
930,"No","Moderada","Alta","Moderado","No","No"
931,"No","Muy Alta","Alta","Poco","No","No"
932,"No","Moderada","Alta","Moderado","No","No"
934,"No","Alta","Alta","Poco","No","Si"
936,"No","Moderada","Alta","Moderado","No","Si"
937,"No","Moderada","Alta","Mucho","No","No"
938,"No","Moderada","Alta","Poco","No","No"
939,"No","Muy Alta","Alta","Poco","No","No"
940,"No","Alta","Alta","Poco","No","No"
941,"No","Moderada","Alta","Poco","No","No"
942,"No","Alta","Alta","Mucho","No","No"
944,"Poca","Muy Alta","Alta","Poco","No","No"
945,"No","Moderada","Alta","Mucho","No","No"
948,"No","Moderada","Alta","Poco","No","No"
950,"No","Moderada","Alta","Moderado","No","No"
951,"Poca","Alta","Alta","Poco","No","Si"
952,"No","Alta","Alta","Moderado","No","No"
953,"Moderada","Muy Alta","Alta","Poco","No","Si"
954,"No","Alta","Templada","Mucho","No","No"
955,"No","Alta","Alta","Mucho","No","No"
956,"No","Muy Alta","Templada","Poco","No","No"
957,"Poca","Muy Alta","Alta","Mucho","No","No"
958,"No","Alta","Alta","Poco","No","Si"
959,"No","Alta","Alta","Poco","No","No"
961,"No","Alta","Alta","Poco","No","No"
962,"No","Muy Alta","Alta","Poco","No","Si"
963,"No","Alta","Muy Cálida","Moderado","No","Si"
964,"No","Alta","Alta","Mucho","No","No"
965,"No","Moderada","Alta","Moderado","No","Si"
966,"No","Alta","Alta","Poco","No","No"
967,"Poca","Muy Alta","Alta","Moderado","No","Si"
968,"No","Baja","Muy Cálida","Moderado","No","Si"
969,"No","Alta","Alta","Moderado","No","No"
970,"Poca","Muy Alta","Templada","Moderado","No","No"
971,"No","Alta","Alta","Mucho","No","No"
973,"Poca","Moderada","Alta","Moderado","No","No"
975,"No","Moderada","Alta","Mucho","No","No"
976,"No","Alta","Alta","Moderado","No","Si"
978,"Poca","Alta","Alta","Moderado","No","No"
979,"No","Moderada","Alta","Moderado","No","Si"
980,"No","Alta","Alta","Poco","No","No"
981,"No","Moderada","Alta","Poco","No","No"
982,"Poca","Muy Alta","Alta","Moderado","No","No"
983,"Moderada","Muy Alta","Alta","Poco","No","No"
984,"No","Alta","Alta","Poco","No","No"
985,"No","Alta","Alta","Mucho","No","No"
986,"No","Moderada","Alta","Poco","No","Si"
987,"No","Moderada","Alta","Moderado","No","Si"
988,"No","Alta","Alta","Moderado","No","Si"
989,"No","Moderada","Alta","Mucho","No","Si"
990,"No","Moderada","Alta","Moderado","No","Si"
991,"No","Moderada","Alta","Moderado","No","Si"
992,"No","Alta","Alta","Ventisca","No","Si"
993,"No","Alta","Alta","Moderado","No","Si"
994,"No","Alta","Alta","Mucho","No","No"
995,"No","Moderada","Alta","Poco","No","No"
996,"No","Moderada","Alta","Poco","No","No"
997,"No","Alta","Alta","Moderado","No","Si"
998,"No","Moderada","Alta","Moderado","No","Si"
999,"No","Moderada","Alta","Moderado","No","No"
841,"No","Alta","Alta","Poco","No","No"
842,"Poca","Muy Alta","Alta","Poco","No","No"
843,"No","Baja","Alta","Poco","No","No"
844,"No","Alta","Alta","Poco","No","No"
845,"No","Moderada","Alta","Moderado","No","No"
846,"No","Alta","Alta","Poco","No","No"
847,"Poca","Muy Alta","Alta","Moderado","No","No"
848,"No","Moderada","Muy Cálida","Moderado","No","No"
850,"Poca","Muy Alta","Templada","Moderado","No","No"
851,"Poca","Muy Alta","Alta","Moderado","No","No"
852,"No","Alta","Templada","Mucho","No","No"
853,"No","Alta","Alta","Poco","No","No"
854,"Poca","Muy Alta","Alta","Poco","No","No"
855,"No","Moderada","Alta","Poco","No","No"
856,"No","Alta","Alta","Mucho","No","No"
857,"No","Moderada","Alta","Poco","No","No"
858,"No","Moderada","Alta","Moderado","No","No"
859,"Moderada","Muy Alta","Alta","Moderado","No","No"
860,"No","Alta","Alta","Moderado","No","No"
861,"Moderada","Muy Alta","Alta","Moderado","No","No"
862,"No","Alta","Alta","Poco","No","No"
863,"No","Alta","Alta","Moderado","No","No"
864,"No","Alta","Alta","Poco","No","No"
865,"No","Muy Alta","Alta","Poco","No","No"
866,"No","Moderada","Alta","Poco","No","No"
867,"No","Moderada","Muy Cálida","Moderado","No","No"
868,"Poca","Muy Alta","Alta","Moderado","No","No"
869,"No","Moderada","Alta","Poco","No","No"
870,"No","Moderada","Muy Cálida","Poco","No","No"
871,"No","Alta","Alta","Poco","No","No"
872,"No","Moderada","Alta","Poco","No","No"
873,"Poca","Muy Alta","Alta","Poco","No","No"
874,"No","Alta","Alta","Moderado","No","No"
875,"No","Alta","Alta","Moderado","No","No"
876,"No","Moderada","Alta","Poco","No","No"
877,"No","Moderada","Muy Cálida","Moderado","No","No"
878,"No","Moderada","Alta","Moderado","No","No"
879,"Poca","Muy Alta","Alta","Moderado","No","No"
898,"No","Alta","Alta","Poco","No","No"
899,"Moderada","Muy Alta","Alta","Moderado","No","No"
